C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_05_961.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_05_961.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_05_961.jpg, -0.4390131, 1, 0, 16.32961
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_06_065.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_06_065.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_06_065.jpg, -0.3642405, 1, 0, 17.33804
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_06_171.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_06_171.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_06_171.jpg, -0.009177243, 1, 0, 18.58213
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_06_274.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_06_274.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_06_274.jpg, 0, 1, 0, 19.55821
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_06_375.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_06_375.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_06_375.jpg, -0.2814507, 1, 0, 20.57178
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_06_480.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_06_480.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_06_480.jpg, -0.1476587, 1, 0, 21.52495
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_06_580.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_06_580.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_06_580.jpg, 0, 1, 0, 22.52312
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_06_682.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_06_682.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_06_682.jpg, -0.0762594, 1, 0, 23.49244
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_06_786.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_06_786.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_06_786.jpg, -0.3632097, 1, 0, 24.40534
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_06_889.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_06_889.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_06_889.jpg, -0.2442478, 1, 0, 25.45494
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_06_990.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_06_990.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_06_990.jpg, 0, 1, 0, 26.40038
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_07_096.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_07_096.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_07_096.jpg, 0, 1, 0, 27.33712
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_07_201.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_07_201.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_07_201.jpg, -0.2182914, 1, 0, 28.25599
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_07_305.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_07_305.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_07_305.jpg, -0.1451295, 1, 0, 29.12697
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_07_407.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_07_407.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_07_407.jpg, 0, 1, 0, 30.18306
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_07_513.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_07_513.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_07_513.jpg, -0.0589662, 1, 0, 30.19001
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_07_619.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_07_619.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_07_619.jpg, -0.3575073, 1, 0, 30.1623
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_07_723.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_07_723.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_07_723.jpg, -0.4450182, 1, 0, 30.16658
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_07_826.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_07_826.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_07_826.jpg, -0.1286619, 1, 0, 30.19301
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_07_932.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_07_932.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_07_932.jpg, 0, 1, 0, 30.18908
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_08_041.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_08_041.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_08_041.jpg, 0, 1, 0, 30.19024
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_08_141.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_08_141.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_08_141.jpg, 0, 1, 0, 30.19037
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_08_242.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_08_242.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_08_242.jpg, 0, 1, 0, 30.19033
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_08_346.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_08_346.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_08_346.jpg, -0.04703699, 1, 0, 30.18888
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_08_446.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_08_446.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_08_446.jpg, -0.2150577, 1, 0, 30.17889
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_08_548.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_08_548.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_08_548.jpg, 0, 1, 0, 30.18984
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_08_649.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_08_649.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_08_649.jpg, 0, 1, 0, 30.19028
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_08_750.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_08_750.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_08_750.jpg, 0, 1, 0, 30.19028
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_08_852.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_08_852.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_08_852.jpg, 0, 1, 0, 30.19063
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_08_953.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_08_953.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_08_953.jpg, 0, 1, 0, 30.1903
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_09_055.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_09_055.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_09_055.jpg, 0, 1, 0, 30.19028
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_09_157.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_09_157.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_09_157.jpg, -0.1758009, 1, 0, 30.18163
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_09_258.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_09_258.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_09_258.jpg, 0, 1, 0, 30.18995
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_09_362.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_09_362.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_09_362.jpg, 0, 1, 0, 30.19024
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_09_469.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_09_469.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_09_469.jpg, -0.1031439, 1, 0, 30.18802
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_09_572.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_09_572.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_09_572.jpg, -0.2487051, 1, 0, 30.1786
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_09_672.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_09_672.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_09_672.jpg, 0, 1, 0, 30.18878
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_09_772.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_09_772.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_09_772.jpg, 0, 1, 0, 30.19009
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_09_873.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_09_873.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_09_873.jpg, -0.2421657, 1, 0, 30.17745
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_09_976.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_09_976.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_09_976.jpg, -0.1217037, 1, 0, 30.19093
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_10_079.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_10_079.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_10_079.jpg, 0, 1, 0, 30.18959
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_10_181.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_10_181.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_10_181.jpg, 0, 1, 0, 30.19023
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_10_283.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_10_283.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_10_283.jpg, -0.0952803, 1, 0, 30.18854
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_10_388.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_10_388.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_10_388.jpg, -0.4550363, 1, 0, 30.14908
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_10_494.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_10_494.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_10_494.jpg, -0.1368006, 1, 0, 30.19256
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_10_598.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_10_598.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_10_598.jpg, 0, 1, 0, 30.18903
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_10_699.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_10_699.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_10_699.jpg, 0, 1, 0, 30.19013
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_10_805.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_10_805.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_10_805.jpg, 0, 1, 0, 30.18986
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_10_906.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_10_906.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_10_906.jpg, 0, 1, 0, 30.19031
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_11_008.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_11_008.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_11_008.jpg, 0, 1, 0, 30.19029
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_11_112.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_11_112.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_11_112.jpg, 0, 1, 0, 30.1903
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_11_220.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_11_220.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_11_220.jpg, 0, 1, 0, 30.19033
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_11_323.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_11_323.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_11_323.jpg, 0, 1, 0, 30.19032
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_11_429.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_11_429.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_11_429.jpg, -0.1906236, 1, 0, 30.18055
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_11_532.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_11_532.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_11_532.jpg, 0, 1, 0, 30.18984
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_11_639.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_11_639.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_11_639.jpg, 0, 1, 0, 30.19014
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_11_741.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_11_741.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_11_741.jpg, 0, 1, 0, 30.19033
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_11_841.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_11_841.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_11_841.jpg, -0.0729816, 1, 0, 30.19046
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_11_949.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_11_949.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_11_949.jpg, 0, 1, 0, 30.19023
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_12_050.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_12_050.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_12_050.jpg, 0, 1, 0, 30.19028
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_12_159.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_12_159.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_12_159.jpg, -0.1119369, 1, 0, 30.18727
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_12_261.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_12_261.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_12_261.jpg, -0.4236861, 1, 0, 30.15085
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_12_370.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_12_370.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_12_370.jpg, -0.123624, 1, 0, 30.19223
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_12_477.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_12_477.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_12_477.jpg, 0, 1, 0, 30.1891
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_12_587.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_12_587.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_12_587.jpg, 0, 1, 0, 30.1902
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_12_689.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_12_689.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_12_689.jpg, 0, 1, 0, 30.19038
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_12_796.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_12_796.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_12_796.jpg, -0.2382231, 1, 0, 30.17606
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_12_901.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_12_901.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_12_901.jpg, -0.17418, 1, 0, 30.18908
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_13_005.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_13_005.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_13_005.jpg, 0, 1, 0, 30.18947
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_13_110.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_13_110.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_13_110.jpg, 0, 1, 0, 30.19022
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_13_217.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_13_217.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_13_217.jpg, 0, 1, 0, 30.19031
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_13_317.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_13_317.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_13_317.jpg, 0, 1, 0, 30.1903
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_13_420.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_13_420.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_13_420.jpg, 0, 1, 0, 30.19027
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_13_529.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_13_529.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_13_529.jpg, 0, 1, 0, 30.1903
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_13_636.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_13_636.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_13_636.jpg, -0.0900306, 1, 0, 30.18849
C:\Users\saada\Desktop\Data\IMG\center_2023_09_07_17_20_13_748.jpg, C:\Users\saada\Desktop\Data\IMG\left_2023_09_07_17_20_13_748.jpg, C:\Users\saada\Desktop\Data\IMG\right_2023_09_07_17_20_13_748.jpg, 0, 1, 0, 30.19008
